Player,salary,inf_adj_salary,year
Blake Griffin,33900241.0,38964821.0,2021
Kyrie Irving,33722850.0,38760929.0,2021
Khris Middleton,33051724.0,37989539.0,2021
Anthony Davis,32742000.0,37633544.0,2021
Damian Lillard,31626953.0,36351912.0,2021
Kevin Love,31258256.0,35928133.0,2021
Ben Simmons,30559200.0,35124641.0,2021
Pascal Siakam,30559200.0,35124641.0,2021
Kyle Lowry,30500000.0,35056596.0,2021
Steven Adams,29592695.0,34013743.0,2021
Nikola Jokic,29542010.0,33955486.0,2021
Andrew Wiggins,29542010.0,33955486.0,2021
Joel Embiid,29542010.0,33955486.0,2021
Kristaps Porzingis,29467800.0,33870189.0,2021
Karl-Anthony Towns,29467800.0,33870189.0,2021
Devin Booker,29467800.0,33870189.0,2021
CJ McCollum,29354152.0,33739563.0,2021
Andre Drummond,28751774.0,33047190.0,2021
Bradley Beal,28751774.0,33047191.0,2021
D'Angelo Russell,28649250.0,32929351.0,2021
Gordon Hayward,28500000.0,32757803.0,2021
Otto Porter,28489239.0,32745434.0,2021
DeMar DeRozan,27739975.0,31884233.0,2021
Giannis Antetokounmpo,27528088.0,31640691.0,2021
Rudy Gobert,27525281.0,31637464.0,2021
Al Horford,27500000.0,31608407.0,2021
Jamal Murray,27285000.0,31361286.0,2021
Brandon Ingram,27285000.0,31361286.0,2021
Jrue Holiday,27026011.0,31063605.0,2021
Nikola Vucevic,26000000.0,29884312.0,2021
Jaylen Brown,25035118.0,28775279.0,2021
Buddy Hield,24931817.0,28656546.0,2021
Draymond Green,22246956.0,25570575.0,2021
Harrison Barnes,22215909.0,25534890.0,2021
Fred VanVleet,21250000.0,24424678.0,2021
Victor Oladipo,21000000.0,24137328.0,2021
Malcolm Brogdon,20700000.0,23792509.0,2021
Julius Randle,19845000.0,22809775.0,2021
Domantas Sabonis,19800000.0,22758053.0,2021
Gary Harris,19610714.0,22540488.0,2021
Danilo Gallinari,19500000.0,22413234.0,2021
Zach LaVine,19500000.0,22413234.0,2021
Jerami Grant,19050000.0,21896005.0,2021
Tim Hardaway Jr,18975000.0,21809800.0,2021
Terry Rozier,18900000.0,21723596.0,2021
Aaron Gordon,18136364.0,20845875.0,2021
Clint Capela,18000000.0,20689139.0,2021
Bogdan Bogdanovic,18000000.0,20689139.0,2021
Myles Turner,18000000.0,20689139.0,2021
Goran Dragic,18000000.0,20689139.0,2021
Bojan Bogdanovic,17850000.0,20516729.0,2021
LaMarcus Aldridge,17628340.0,20261954.0,2021
Gorgui Dieng,17587688.0,20215228.0,2021
Evan Fournier,17150000.0,19712152.0,2021
Ricky Rubio,17000000.0,19539742.0,2021
Eric Bledsoe,16875000.0,19396067.0,2021
Eric Gordon,16869267.0,19389478.0,2021
Caris LeVert,16203704.0,18624482.0,2021
Joe Harris,16071429.0,18472446.0,2021
James Johnson,16047100.0,18444482.0,2021
Dennis Schroeder,15500000.0,17815647.0,2021
Cody Zeller,15415730.0,17718787.0,2021
Danny Green,15365853.0,17661459.0,2021
Jonas Valanciunas,15000000.0,17240949.0,2021
Andre Iguodala,15000000.0,17240949.0,2021
Davis Bertans,15000000.0,17240949.0,2021
Marcus Morris,14883721.0,17107298.0,2021
Rudy Gay,14500000.0,16666250.0,2021
Kelly Oubre,14375000.0,16522576.0,2021
Dejounte Murray,14286000.0,16420280.0,2021
Will Barton,13723214.0,15773415.0,2021
Thaddeus Young,13545000.0,15568577.0,2021
Patrick Mills,13535714.0,15557903.0,2021
Terrence Ross,13500000.0,15516854.0,2021
Malik Beasley,13425895.0,15431678.0,2021
Patrick Beverley,13333333.0,15325287.0,2021
Christian Wood,13015874.0,14960401.0,2021
JJ Redick,13013700.0,14957902.0,2021
Justise Winslow,13000000.0,14942156.0,2021
Marcus Smart,12946428.0,14880580.0,2021
Jusuf Nurkic,12888889.0,14814445.0,2021
Kelly Olynyk,12819650.0,14734862.0,2021
Trevor Ariza,12800000.0,14712276.0,2021
Brook Lopez,12697675.0,14594664.0,2021
Dion Waiters,12650000.0,14539867.0,2021
Cory Joseph,12600000.0,14482397.0,2021
Markelle Fultz,12288697.0,14124586.0,2021
Taurean Prince,12250000.0,14080108.0,2021
Tony Snell,12178571.0,13998008.0,2021
Robert Covington,12138345.0,13951772.0,2021
Kentavious Caldwell-Pope,12073020.0,13876688.0,2021
TJ Warren,12000000.0,13792759.0,2021
Larry Nance Jr,11709091.0,13458389.0,2021
Nicolas Batum,11608231.0,13342461.0,2021
Jordan Clarkson,11500000.0,13218061.0,2021
Spencer Dinwiddie,11454048.0,13165244.0,2021
Dillon Brooks,11400000.0,13103121.0,2021
Dwight Powell,11080125.0,12735458.0,2021
Lonzo Ball,11003782.0,12647709.0,2021
Josh Richardson,10865952.0,12489288.0,2021
Norman Powell,10865952.0,12489288.0,2021
Jeremy Lamb,10500000.0,12068664.0,2021
DeAndre Jordan,10375678.0,11925769.0,2021
Joe Ingles,10363637.0,11911929.0,2021
Zion Williamson,10245480.0,11776120.0,2021
Paul Millsap,10100000.0,11608905.0,2021
Rodney Hood,10047450.0,11548505.0,2021
Deandre Ayton,10018200.0,11514885.0,2021
Tomas Satoransky,10000000.0,11493966.0,2021
Jayson Tatum,9897120.0,11375716.0,2021
Anthony Edwards,9757440.0,11215168.0,2021
Al-Farouq Aminu,9720900.0,11173169.0,2021
Dante Exum,9600000.0,11034207.0,2021
George Hill,9590602.0,11023405.0,2021
De'Anthony Melton,9571712.0,11001693.0,2021
Kyle Anderson,9505100.0,10925129.0,2021
Meyers Leonard,9400000.0,10804328.0,2021
Tristan Thompson,9258000.0,10641113.0,2021
Serge Ibaka,9258000.0,10641113.0,2021
Montrezl Harrell,9258000.0,10641113.0,2021
Jae Crowder,9258000.0,10641113.0,2021
Derrick Jones,9258000.0,10641113.0,2021
Derrick Favors,9258000.0,10641113.0,2021
Dario Saric,9250000.0,10631918.0,2021
Ja Morant,9166800.0,10536288.0,2021
Delon Wright,9000000.0,10344569.0,2021
Marvin Bagley,8963640.0,10302777.0,2021
Cedi Osman,8840580.0,10161332.0,2021
Tyus Jones,8817143.0,10134394.0,2021
James Wiseman,8730240.0,10034508.0,2021
Royce O'Neale,8500000.0,9769871.0,2021
Maxi Kleber,8475000.0,9741136.0,2021
Thomas Bryant,8333333.0,9578304.0,2021
RJ Barrett,8231760.0,9461557.0,2021
Jakob Poeltl,8101852.0,9312241.0,2021
De'Aaron Fox,8099627.0,9309683.0,2021
Luka Doncic,8049360.0,9251907.0,2021
Louis Williams,8000000.0,9195172.0,2021
Mason Plumlee,8000000.0,9195172.0,2021
PJ Tucker,7969537.0,9160158.0,2021
LaMelo Ball,7839960.0,9011223.0,2021
Seth Curry,7834449.0,9004889.0,2021
Derrick Rose,7682926.0,8830729.0,2021
Cristiano Felicio,7529020.0,8653830.0,2021
Rajon Rondo,7500000.0,8620474.0,2021
De'Andre Hunter,7422000.0,8530821.0,2021
Jonathan Isaac,7362565.0,8462507.0,2021
Doug McDermott,7333333.0,8428908.0,2021
Robin Lopez,7300000.0,8390595.0,2021
Jaren Jackson Jr,7257360.0,8341585.0,2021
JaMychal Green,7199760.0,8275379.0,2021
Nemanja Bjelica,7150000.0,8218185.0,2021
Patrick Williams,7068360.0,8124349.0,2021
Ivica Zubac,7000000.0,8045776.0,2021
Darius Miller,7000000.0,8045776.0,2021
Aron Baynes,7000000.0,8045776.0,2021
Jabari Parker,6930729.0,7966156.0,2021
Lauri Markkanen,6731508.0,7737172.0,2021
Darius Garland,6720720.0,7724772.0,2021
DJ Augustin,6666667.0,7662644.0,2021
Trae Young,6571800.0,7553604.0,2021
Chris Boucher,6500000.0,7471078.0,2021
Juan Hernangomez,6493000.0,7463032.0,2021
Joakim Noah,6431666.0,7392535.0,2021
Isaac Okoro,6400920.0,7357195.0,2021
Frank Ntilikina,6176578.0,7099337.0,2021
DeMarre Carroll,6119676.0,7033934.0,2021
Jarrett Culver,6104280.0,7016238.0,2021
Alec Burks,6000000.0,6896379.0,2021
Ishmael Smith,6000000.0,6896379.0,2021
Mo Bamba,5969040.0,6860794.0,2021
Onyeka Okongwu,5813640.0,6682178.0,2021
Justin Holiday,5720400.0,6575008.0,2021
Dennis Smith,5686677.0,6536247.0,2021
Avery Bradley,5635000.0,6476849.0,2021
Timofey Mozgov,5573333.0,6405970.0,2021
Coby White,5572680.0,6405219.0,2021
Trey Lyles,5500000.0,6321681.0,2021
Wendell Carter,5448840.0,6262878.0,2021
Zach Collins,5406255.0,6213931.0,2021
Malik Monk,5345687.0,6144314.0,2021
Killian Hayes,5307120.0,6099985.0,2021
Luke Kennard,5273826.0,6061717.0,2021
Ryan Anderson,5214583.0,5993624.0,2021
Donovan Mitchell,5195501.0,5971691.0,2021
Rodney McGruder,5192307.0,5968020.0,2021
Bam Adebayo,5115492.0,5879729.0,2021
Justin Jackson,5109637.0,5872998.0,2021
Jaxson Hayes,5105160.0,5867853.0,2021
Ed Davis,5005350.0,5753132.0,2021
Mike Scott,5005350.0,5753132.0,2021
Enes Kanter,5005350.0,5753132.0,2021
Richaun Holmes,5005350.0,5753132.0,2021
Daniel Theis,5000000.0,5746983.0,2021
Luol Deng,5000000.0,5746983.0,2021
Nerlens Noel,5000000.0,5746983.0,2021
Collin Sexton,4991880.0,5737649.0,2021
Pat Connaughton,4938273.0,5676034.0,2021
Obi Toppin,4862040.0,5588412.0,2021
Kevon Looney,4821429.0,5541734.0,2021
Kris Dunn,4767000.0,5479173.0,2021
Garrett Temple,4767000.0,5479173.0,2021
Josh Jackson,4767000.0,5479173.0,2021
Elfrid Payton,4767000.0,5479173.0,2021
Rui Hachimura,4692840.0,5393934.0,2021
Denzel Valentine,4642800.0,5336418.0,2021
Kevin Knox,4588680.0,5274213.0,2021
DJ Wilson,4548280.0,5227777.0,2021
Deni Avdija,4469160.0,5136837.0,2021
Cam Reddish,4458000.0,5124010.0,2021
TJ Leaf,4431423.0,5093462.0,2021
Mikal Bridges,4359000.0,5010219.0,2021
Jalen Smith,4245720.0,4880016.0,2021
Cameron Johnson,4235160.0,4867878.0,2021
JaVale McGee,4200000.0,4827465.0,2021
Reggie Bullock,4200000.0,4827465.0,2021
Shai Gilgeous-Alexander,4141320.0,4760019.0,2021
John Collins,4137302.0,4755400.0,2021
Willie Cauley-Stein,4100000.0,4712526.0,2021
Devin Vassell,4033440.0,4636022.0,2021
PJ Washington,4023600.0,4624712.0,2021
Dorian Finney-Smith,4000000.0,4597586.0,2021
Patrick McCaw,4000000.0,4597586.0,2021
Alex Len,3970648.0,4563848.0,2021
Terrance Ferguson,3944013.0,4533235.0,2021
Miles Bridges,3934320.0,4522094.0,2021
Austin Rivers,3929049.0,4516035.0,2021
Jevon Carter,3925000.0,4511381.0,2021
Jarrett Allen,3909902.0,4494028.0,2021
Nicolo Melli,3897436.0,4479699.0,2021
OG Anunoby,3872215.0,4450710.0,2021
Gabriel Deck,3870370.0,4448590.0,2021
Tyrese Haliburton,3831840.0,4404303.0,2021
Tyler Herro,3822240.0,4393269.0,2021
Patrick Patterson,3814771.0,4384684.0,2021
Stanley Johnson,3804150.0,4372477.0,2021
Jake Layman,3761085.0,4322978.0,2021
Jerome Robinson,3737520.0,4295892.0,2021
Danuel House,3717000.0,4272307.0,2021
Kira Lewis,3640200.0,4184033.0,2021
Romeo Langford,3631200.0,4173689.0,2021
Wesley Matthews,3623000.0,4164263.0,2021
Bobby Portis,3623000.0,4164263.0,2021
Moe Harkless,3623000.0,4164263.0,2021
Wayne Ellington,3564753.0,4097314.0,2021
Kyle Kuzma,3562178.0,4094355.0,2021
Michael Porter,3550800.0,4081277.0,2021
Tony Bradley,3542060.0,4071231.0,2021
Derrick White,3516284.0,4041604.0,2021
Bismack Biyombo,3500000.0,4022888.0,2021
Boban Marjanovic,3500000.0,4022888.0,2021
TJ McConnell,3500000.0,4022888.0,2021
Luca Vildoza,3500000.0,4022888.0,2021
Josh Hart,3491159.0,4012726.0,2021
Aaron Nesmith,3458400.0,3975073.0,2021
Sekou Doumbouya,3449400.0,3964728.0,2021
Dewayne Dedmon,3447478.0,3962519.0,2021
Troy Brown,3372840.0,3876730.0,2021
Jeff Teague,3372826.0,3876714.0,2021
Michael Carter-Williams,3300000.0,3793008.0,2021
James Ennis,3300000.0,3793008.0,2021
Cole Anthony,3285120.0,3775905.0,2021
Taj Gibson,3283684.0,3774255.0,2021
Facundo Campazzo,3200000.0,3678069.0,2021
Jon Leuer,3169348.0,3642837.0,2021
Isaiah Stewart,3121080.0,3587358.0,2021
Chuma Okeke,3121080.0,3587358.0,2021
Nickeil Alexander-Walker,3113160.0,3578255.0,2021
DeMarcus Cousins,3051832.0,3507765.0,2021
Donte DiVincenzo,3044160.0,3498947.0,2021
Khem Birch,3011499.0,3461406.0,2021
Ryan Arcidiacono,3000000.0,3448189.0,2021
Trey Burke,3000000.0,3448189.0,2021
Aleksej Pokusevski,2964840.0,3407777.0,2021
Goga Bitadze,2957520.0,3399363.0,2021
Lonnie Walker,2895720.0,3328330.0,2021
Ben McLemore,2893630.0,3325927.0,2021
Andrew Nicholson,2844429.0,3269377.0,2021
Luka Samanic,2824320.0,3246263.0,2021
Josh Green,2816760.0,3237574.0,2021
Kevin Huerter,2761920.0,3174541.0,2021
Alex Caruso,2750000.0,3160840.0,2021
Marko Guduric,2750000.0,3160840.0,2021
Matisse Thybulle,2711280.0,3116336.0,2021
Saddiq Bey,2689920.0,3091784.0,2021
Josh Okogie,2651040.0,3047096.0,2021
Vincent Poirier,2619207.0,3010507.0,2021
Brandon Clarke,2602920.0,2991787.0,2021
Precious Achiuwa,2582160.0,2967925.0,2021
Jeff Green,2564753.0,2947918.0,2021
Jose Juan Barea,2564753.0,2947918.0,2021
Marc Gasol,2564753.0,2947918.0,2021
Jared Dudley,2564753.0,2947918.0,2021
Udonis Haslem,2564753.0,2947918.0,2021
Dwight Howard,2564753.0,2947918.0,2021
Carmelo Anthony,2564753.0,2947918.0,2021
Grayson Allen,2545320.0,2925582.0,2021
Grant Williams,2498760.0,2872066.0,2021
Tyrese Maxey,2478840.0,2849170.0,2021
Chandler Hutchison,2443440.0,2808481.0,2021
Mfiondu Kabengele,2432353.0,2795737.0,2021
Darius Bazley,2399160.0,2757586.0,2021
Moritz Wagner,2383915.0,2740063.0,2021
Zeke Nnaji,2379840.0,2735380.0,2021
Aaron Holiday,2345640.0,2696070.0,2021
Bryn Forbes,2337145.0,2686306.0,2021
Reggie Jackson,2331593.0,2679925.0,2021
Markieff Morris,2331593.0,2679925.0,2021
E'Twaun Moore,2331593.0,2679925.0,2021
Kent Bazemore,2320044.0,2666650.0,2021
Hassan Whiteside,2320044.0,2666650.0,2021
Ty Jerome,2303040.0,2647106.0,2021
Mike Muscala,2283034.0,2624111.0,2021
Anfernee Simons,2252040.0,2588487.0,2021
Luke Kornet,2250000.0,2586142.0,2021
Brad Wanamaker,2250000.0,2586142.0,2021
Monta Ellis,2245400.0,2580855.0,2021
Nassir Little,2210640.0,2540902.0,2021
RJ Hampton,2193480.0,2521178.0,2021
Solomon Hill,2174318.0,2499153.0,2021
Matthew Dellavedova,2174318.0,2499153.0,2021
Edmond Sumner,2160000.0,2482696.0,2021
Anderson Varejao,2141713.0,2461677.0,2021
Dylan Windler,2137440.0,2456766.0,2021
Immanuel Quickley,2105520.0,2420077.0,2021
John Konchar,2100000.0,2413732.0,2021
Landry Shamet,2090040.0,2402284.0,2021
Jordan Poole,2063280.0,2371527.0,2021
Bol Bol,2058240.0,2365734.0,2021
Keldon Johnson,2048040.0,2354010.0,2021
Payton Pritchard,2035800.0,2339941.0,2021
Robert Williams,2029920.0,2333183.0,2021
Tyler Johnson,2028594.0,2331659.0,2021
Bruno Caboclo,2028594.0,2331659.0,2021
Langston Galloway,2028594.0,2331659.0,2021
Gary Clark,2018458.0,2320008.0,2021
Jacob Evans,2017320.0,2318700.0,2021
Spencer Hawes,2007058.0,2306905.0,2021
Dzanan Musa,2002800.0,2302011.0,2021
Damyean Dotson,2000000.0,2298793.0,2021
Kenrich Williams,2000000.0,2298793.0,2021
Theo Maledon,2000000.0,2298793.0,2021
Omari Spellman,1988280.0,2285322.0,2021
Quinn Cook,1981649.0,2277700.0,2021
Mario Hezonja,1977011.0,2272369.0,2021
Cameron Payne,1977011.0,2272369.0,2021
Udoka Azubuike,1977000.0,2272357.0,2021
Jaden McDaniels,1964760.0,2258288.0,2021
Malachi Flynn,1950600.0,2242013.0,2021
Desmond Bane,1936440.0,2225737.0,2021
Jontay Porter,1900000.0,2183853.0,2021
Jahlil Okafor,1882867.0,2164160.0,2021
JaKarr Sampson,1882867.0,2164160.0,2021
Raul Neto,1882867.0,2164160.0,2021
Larry Sanders,1865546.0,2144252.0,2021
Timothe Luwawu,1824003.0,2096502.0,2021
David Nwaba,1824003.0,2096502.0,2021
Marquese Chriss,1824003.0,2096502.0,2021
Georges Niang,1783557.0,2050014.0,2021
Rodions Kurucs,1780152.0,2046100.0,2021
PJ Dozier,1762796.0,2026151.0,2021
Damion Lee,1762796.0,2026151.0,2021
Alfonzo McKinnie,1762796.0,2026151.0,2021
Furkan Korkmaz,1762796.0,2026151.0,2021
Semi Ojeleye,1752950.0,2014834.0,2021
Abdel Nader,1752950.0,2014834.0,2021
Thon Maker,1737145.0,1996668.0,2021
Willy Hernangomez,1737145.0,1996668.0,2021
Frank Kaminsky,1737145.0,1996668.0,2021
DeAndre Bembry,1737145.0,1996668.0,2021
Monte Morris,1723707.0,1981222.0,2021
Kevin Porter,1717981.0,1974641.0,2021
Brandon Goodwin,1701593.0,1955805.0,2021
Thanasis Antetokounmpo,1701593.0,1955805.0,2021
Shake Milton,1701593.0,1955805.0,2021
Ignas Brazdeikis,1686315.0,1938244.0,2021
Sterling Brown,1678854.0,1929669.0,2021
Wesley Iwundu,1678854.0,1929669.0,2021
Dwayne Bacon,1678854.0,1929669.0,2021
Torrey Craig,1678854.0,1929669.0,2021
Bruce Brown,1663861.0,1912436.0,2021
Devonte Graham,1663861.0,1912436.0,2021
Jalen Brunson,1663861.0,1912436.0,2021
Hamidou Diallo,1663861.0,1912436.0,2021
Duncan Robinson,1663861.0,1912436.0,2021
Kendrick Nunn,1663861.0,1912436.0,2021
Jarred Vanderbilt,1663861.0,1912436.0,2021
Mitchell Robinson,1663861.0,1912436.0,2021
Sviatoslav Mykhailiuk,1663861.0,1912436.0,2021
Gary Trent Jr,1663861.0,1912436.0,2021
Isaac Bonga,1663861.0,1912436.0,2021
Isaiah Hartenstein,1620564.0,1862670.0,2021
Wenyen Gabriel,1620564.0,1862670.0,2021
Josh Gray,1620564.0,1862670.0,2021
Harry Giles,1620564.0,1862670.0,2021
Drew Eubanks,1620564.0,1862670.0,2021
Bruno Fernando,1517981.0,1744762.0,2021
Carsen Edwards,1517981.0,1744762.0,2021
Nicolas Claxton,1517981.0,1744762.0,2021
Cody Martin,1517981.0,1744762.0,2021
Caleb Martin,1517981.0,1744762.0,2021
Jalen McDaniels,1517981.0,1744762.0,2021
Javonte Green,1517981.0,1744762.0,2021
Dean Wade,1517981.0,1744762.0,2021
Vlatko Cancar,1517981.0,1744762.0,2021
Eric Paschall,1517981.0,1744762.0,2021
Alen Smailagic,1517981.0,1744762.0,2021
Mychal Mulder,1517981.0,1744762.0,2021
Chris Clemons,1517981.0,1744762.0,2021
Jalen Lecque,1517981.0,1744762.0,2021
Terance Mann,1517981.0,1744762.0,2021
Talen Horton-Tucker,1517981.0,1744762.0,2021
KZ Okpala,1517981.0,1744762.0,2021
Naz Reid,1517981.0,1744762.0,2021
Jaylen Nowell,1517981.0,1744762.0,2021
Luguentz Dort,1517981.0,1744762.0,2021
Isaiah Roby,1517981.0,1744762.0,2021
Admiral Schofield,1517981.0,1744762.0,2021
Justin James,1517981.0,1744762.0,2021
Terence Davis,1517981.0,1744762.0,2021
Chris Silva,1517981.0,1744762.0,2021
Miye Oni,1517981.0,1744762.0,2021
Juwan Morgan,1517981.0,1744762.0,2021
Matt Thomas,1517981.0,1744762.0,2021
Daniel Gafford,1517981.0,1744762.0,2021
Robert Woodard,1500000.0,1724094.0,2021
Damian Jones,1487284.0,1709477.0,2021
JR Smith,1456667.0,1674288.0,2021
Jae'Sean Tate,1445697.0,1661679.0,2021
DaQuan Jeffries,1445697.0,1661679.0,2021
Kelan Martin,1445697.0,1661679.0,2021
Zylan Cheatham,1445697.0,1661679.0,2021
Paul Watson,1445697.0,1661679.0,2021
Vernon Carey,1350000.0,1551685.0,2021
Xavier Tillman,1300000.0,1494215.0,2021
Tyrell Terry,1289846.0,1482544.0,2021
Oshae Brissett,1255493.0,1443058.0,2021
Moses Brown,1250000.0,1436745.0,2021
Sindarius Thornwell,1235889.0,1420525.0,2021
Ersan Ilyasova,1194542.0,1373002.0,2021
Glenn Robinson III,1165322.0,1339417.0,2021
Zhaire Smith,1068200.0,1227785.0,2021
Khyri Thomas,1061283.0,1219834.0,2021
Guerschon Yabusele,1039080.0,1194315.0,2021
Norvel Pelle,1014905.0,1166527.0,2021
Nick Richards,1000000.0,1149396.0,2021
Lamar Stevens,1000000.0,1149396.0,2021
Jahmi'us Ramsey,1000000.0,1149396.0,2021
Kyle Singler,999200.0,1148477.0,2021
Juan Toscano-Anderson,943963.0,1084987.0,2021
Shaquille Harrison,915048.0,1051752.0,2021
Chimezie Metu,910895.0,1046979.0,2021
Deividas Sirvydis,898310.0,1032514.0,2021
KJ Martin,898310.0,1032514.0,2021
Daniel Oturu,898310.0,1032514.0,2021
Jordan Nwora,898310.0,1032514.0,2021
Sam Merrill,898310.0,1032514.0,2021
Isaiah Joe,898310.0,1032514.0,2021
CJ Elleby,898310.0,1032514.0,2021
Tre Jones,898310.0,1032514.0,2021
Elijah Hughes,898310.0,1032514.0,2021
Anthony Gill,898310.0,1032514.0,2021
Iman Shumpert,803044.0,923016.0,2021
Theo Pinson,802182.0,922025.0,2021
Yuta Watanabe,737996.0,848250.0,2021
Tremont Waters,712278.0,818689.0,2021
Frank Jackson,699115.0,803560.0,2021
Rayjon Tucker,693755.0,797398.0,2021
Tyler Cook,693141.0,796693.0,2021
Garrison Mathews,688052.0,790844.0,2021
Cole Aldrich,685340.0,787727.0,2021
Shaun Livingston,666666.0,766263.0,2021
Gabe Vincent,660750.0,759463.0,2021
Tacko Fall,653924.0,751618.0,2021
Max Strus,647098.0,743772.0,2021
Alize Johnson,621587.0,714449.0,2021
Anthony Tolliver,614838.0,706692.0,2021
Paul Reed,609128.0,700129.0,2021
Tim Frazier,597463.0,686721.0,2021
Jordan Bell,592368.0,680865.0,2021
Amir Coffey,578842.0,665319.0,2021
Naji Marshall,538391.0,618824.0,2021
Kyle Guy,537888.0,618246.0,2021
Markus Howard,535294.0,615265.0,2021
Skylar Mays,532218.0,611729.0,2021
Mamadi Diakite,529341.0,608422.0,2021
Nathan Knight,522989.0,601121.0,2021
Jared Harper,520487.0,598245.0,2021
Saben Lee,516836.0,594049.0,2021
Jarrell Brantley,510586.0,586865.0,2021
Jordan McLaughlin,503760.0,579020.0,2021
Rondae Hollis-Jefferson,502957.0,578097.0,2021
Reggie Perry,489148.0,562225.0,2021
Cassius Stanley,470690.0,541009.0,2021
Trent Forrest,470690.0,541009.0,2021
Dakari Johnson,459414.0,528048.0,2021
Chris Chiozza,449115.0,516211.0,2021
Grant Riller,449115.0,516211.0,2021
Nate Darling,449115.0,516211.0,2021
Devon Dotson,449115.0,516211.0,2021
Adam Mokoka,449115.0,516211.0,2021
Marques Bolden,449115.0,516211.0,2021
Tyler Bey,449115.0,516211.0,2021
Nate Hinton,449115.0,516211.0,2021
Nico Mannion,449115.0,516211.0,2021
Jay Scrubb,449115.0,516211.0,2021
Kostas Antetokounmpo,449115.0,516211.0,2021
Devontae Cacok,449115.0,516211.0,2021
Killian Tillie,449115.0,516211.0,2021
Sean McDermott,449115.0,516211.0,2021
Jaylen Adams,449115.0,516211.0,2021
Josh Hall,449115.0,516211.0,2021
Ty-Shon Alexander,449115.0,516211.0,2021
Keljin Blevins,449115.0,516211.0,2021
Quinndary Weatherspoon,449115.0,516211.0,2021
Keita Bates-Diop,449115.0,516211.0,2021
Jalen Harris,449115.0,516211.0,2021
Cassius Winston,449115.0,516211.0,2021
Yogi Ferrell,444149.0,510503.0,2021
Noah Vonleh,427725.0,491625.0,2021
Mason Jones,424544.0,487968.0,2021
Brodric Thomas,412202.0,473783.0,2021
Andre Roberson,411639.0,473136.0,2021
Donta Hall,376276.0,432490.0,2021
Brian Bowen,375321.0,431392.0,2021
Anzejs Pasecniks,374297.0,430215.0,2021
Freddie Gillespie,363015.0,417248.0,2021
AJ Hammons,350087.0,402388.0,2021
Karim Mane,344557.0,396032.0,2021
Will Magnay,341481.0,392497.0,2021
Greg Whittington,332252.0,381889.0,2021
Raymond Spalding,289156.0,332354.0,2021
Chasson Randle,279927.0,321747.0,2021
Justin Patton,267623.0,307604.0,2021
Gary Payton II,249864.0,287192.0,2021
Mike James,237648.0,273151.0,2021
Charlie Brown,217844.0,250389.0,2021
Anthony Lamb,215330.0,247499.0,2021
Justin Robinson,198040.0,227626.0,2021
Axel Toupane,196872.0,226284.0,2021
Henry Ellenson,168983.0,194228.0,2021
Ashton Hagans,166111.0,190927.0,2021
Isaiah Thomas,159698.0,183556.0,2021
John Henson,158907.0,182647.0,2021
Armoni Brooks,135362.0,155584.0,2021
Jordan Bone,135350.0,155570.0,2021
Jaylen Hoard,129209.0,148512.0,2021
Justin Anderson,125000.0,143674.0,2021
Amida Brimah,123056.0,141440.0,2021
Didi Louzada,123056.0,141440.0,2021
Troy Williams,122741.0,141078.0,2021
James Nunnally,107674.0,123760.0,2021
Demetrius Jackson,92857.0,106729.0,2021
Dakota Mathias,86132.0,98999.0,2021
Malik Fitts,61528.0,70720.0,2021
Jeremiah Martin,58452.0,67184.0,2021
Jerian Grant,50000.0,57469.0,2021
Louis King,49222.0,56575.0,2021
Cameron Oliver,43070.0,49504.0,2021
Cam Reynolds,33299.0,38273.0,2021
Tyler Hall,25000.0,28734.0,2021
Andrew White,25000.0,28734.0,2021
Elijah Bryant,24611.0,28287.0,2021
Caleb Homesley,20000.0,22987.0,2021
Stephen Curry,45780966.0,49928610.0,2022
John Wall,44310840.0,48325294.0,2022
James Harden,44310840.0,48325294.0,2022
Russell Westbrook,44211146.0,48216568.0,2022
Kevin Durant,42018900.0,45825710.0,2022
LeBron James,41180544.0,44911401.0,2022
Paul George,39344970.0,42909529.0,2022
Kawhi Leonard,39344900.0,42909452.0,2022
Giannis Antetokounmpo,39344900.0,42909452.0,2022
Damian Lillard,39344900.0,42909452.0,2022
Klay Thompson,37980720.0,41421681.0,2022
Jimmy Butler,36016200.0,39279180.0,2022
Tobias Harris,35995950.0,39257095.0,2022
Khris Middleton,35500000.0,38716214.0,2022
Anthony Davis,35361360.0,38565013.0,2022
Rudy Gobert,35344828.0,38546983.0,2022
Kyrie Irving,35328700.0,38529394.0,2022
Kemba Walker,34967442.0,38135407.0,2022
Bradley Beal,33724200.0,36779530.0,2022
Ben Simmons,33003936.0,35994012.0,2022
Pascal Siakam,33003936.0,35994012.0,2022
Blake Griffin,32405817.0,35341704.0,2022
Karl-Anthony Towns,31650600.0,34518067.0,2022
Devin Booker,31650600.0,34518067.0,2022
Kristaps Porzingis,31650600.0,34518067.0,2022
Andrew Wiggins,31579390.0,34440406.0,2022
Joel Embiid,31579390.0,34440406.0,2022
Kevin Love,31258256.0,34090178.0,2022
Jrue Holiday,31171333.0,33995380.0,2022
Nikola Jokic,31044906.0,33857499.0,2022
CJ McCollum,30864198.0,33660419.0,2022
Chris Paul,30800000.0,33590405.0,2022
D'Angelo Russell,30013500.0,32732650.0,2022
Gordon Hayward,29925000.0,32636132.0,2022
Jamal Murray,29467800.0,32137511.0,2022
